fecha,departamento,codigo_departamento,municipio,codigo_municipio,poblacion,casos
2021/08/02,GUATEMALA,01,VILLA CANALES,0116,165026,33
2021/08/03,GUATEMALA,01,VILLA CANALES,0116,165026,42
2021/08/04,GUATEMALA,01,VILLA CANALES,0116,165026,35
2021/08/05,GUATEMALA,01,VILLA CANALES,0116,165026,44
2021/08/06,GUATEMALA,01,VILLA CANALES,0116,165026,32
2021/08/07,GUATEMALA,01,VILLA CANALES,0116,165026,7
2021/08/08,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/08/09,GUATEMALA,01,VILLA CANALES,0116,165026,43
2021/08/10,GUATEMALA,01,VILLA CANALES,0116,165026,35
2021/08/11,GUATEMALA,01,VILLA CANALES,0116,165026,43
2021/08/12,GUATEMALA,01,VILLA CANALES,0116,165026,58
2021/08/13,GUATEMALA,01,VILLA CANALES,0116,165026,46
2021/08/14,GUATEMALA,01,VILLA CANALES,0116,165026,18
2021/08/15,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/08/16,GUATEMALA,01,VILLA CANALES,0116,165026,32
2021/08/17,GUATEMALA,01,VILLA CANALES,0116,165026,41
2021/08/18,GUATEMALA,01,VILLA CANALES,0116,165026,48
2021/08/19,GUATEMALA,01,VILLA CANALES,0116,165026,70
2021/08/20,GUATEMALA,01,VILLA CANALES,0116,165026,74
2021/08/21,GUATEMALA,01,VILLA CANALES,0116,165026,23
2021/08/22,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/08/23,GUATEMALA,01,VILLA CANALES,0116,165026,68
2021/08/24,GUATEMALA,01,VILLA CANALES,0116,165026,56
2021/08/25,GUATEMALA,01,VILLA CANALES,0116,165026,54
2021/08/26,GUATEMALA,01,VILLA CANALES,0116,165026,62
2021/08/27,GUATEMALA,01,VILLA CANALES,0116,165026,38
2021/08/28,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/08/29,GUATEMALA,01,VILLA CANALES,0116,165026,27
2021/08/30,GUATEMALA,01,VILLA CANALES,0116,165026,49
2021/08/31,GUATEMALA,01,VILLA CANALES,0116,165026,41
2021/09/01,GUATEMALA,01,VILLA CANALES,0116,165026,32
2021/09/02,GUATEMALA,01,VILLA CANALES,0116,165026,82
2021/09/03,GUATEMALA,01,VILLA CANALES,0116,165026,20
2021/09/04,GUATEMALA,01,VILLA CANALES,0116,165026,8
2021/09/05,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/09/06,GUATEMALA,01,VILLA CANALES,0116,165026,37
2021/09/07,GUATEMALA,01,VILLA CANALES,0116,165026,56
2021/09/08,GUATEMALA,01,VILLA CANALES,0116,165026,14
2021/09/09,GUATEMALA,01,VILLA CANALES,0116,165026,27
2021/09/10,GUATEMALA,01,VILLA CANALES,0116,165026,41
2021/09/11,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/09/12,GUATEMALA,01,VILLA CANALES,0116,165026,4
2021/09/13,GUATEMALA,01,VILLA CANALES,0116,165026,38
2021/09/14,GUATEMALA,01,VILLA CANALES,0116,165026,45
2021/09/15,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/09/16,GUATEMALA,01,VILLA CANALES,0116,165026,38
2021/09/17,GUATEMALA,01,VILLA CANALES,0116,165026,29
2021/09/18,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/09/19,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/09/20,GUATEMALA,01,VILLA CANALES,0116,165026,39
2021/09/21,GUATEMALA,01,VILLA CANALES,0116,165026,29
2021/09/22,GUATEMALA,01,VILLA CANALES,0116,165026,29
2021/09/23,GUATEMALA,01,VILLA CANALES,0116,165026,17
2021/09/24,GUATEMALA,01,VILLA CANALES,0116,165026,18
2021/09/25,GUATEMALA,01,VILLA CANALES,0116,165026,4
2021/09/26,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/09/27,GUATEMALA,01,VILLA CANALES,0116,165026,20
2021/09/28,GUATEMALA,01,VILLA CANALES,0116,165026,41
2021/09/29,GUATEMALA,01,VILLA CANALES,0116,165026,46
2021/09/30,GUATEMALA,01,VILLA CANALES,0116,165026,16
2021/10/01,GUATEMALA,01,VILLA CANALES,0116,165026,25
2021/10/02,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/10/03,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/10/04,GUATEMALA,01,VILLA CANALES,0116,165026,54
2021/10/05,GUATEMALA,01,VILLA CANALES,0116,165026,10
2021/10/06,GUATEMALA,01,VILLA CANALES,0116,165026,46
2021/10/07,GUATEMALA,01,VILLA CANALES,0116,165026,13
2021/10/08,GUATEMALA,01,VILLA CANALES,0116,165026,16
2021/10/09,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/10/10,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/10/11,GUATEMALA,01,VILLA CANALES,0116,165026,18
2021/10/12,GUATEMALA,01,VILLA CANALES,0116,165026,23
2021/10/13,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/10/14,GUATEMALA,01,VILLA CANALES,0116,165026,28
2021/10/15,GUATEMALA,01,VILLA CANALES,0116,165026,10
2021/10/16,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/10/17,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/10/18,GUATEMALA,01,VILLA CANALES,0116,165026,30
2021/10/19,GUATEMALA,01,VILLA CANALES,0116,165026,97
2021/10/20,GUATEMALA,01,VILLA CANALES,0116,165026,36
2021/10/21,GUATEMALA,01,VILLA CANALES,0116,165026,59
2021/10/22,GUATEMALA,01,VILLA CANALES,0116,165026,57
2021/10/23,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/10/24,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/10/25,GUATEMALA,01,VILLA CANALES,0116,165026,56
2021/10/26,GUATEMALA,01,VILLA CANALES,0116,165026,35
2021/10/27,GUATEMALA,01,VILLA CANALES,0116,165026,9
2021/10/28,GUATEMALA,01,VILLA CANALES,0116,165026,30
2021/10/29,GUATEMALA,01,VILLA CANALES,0116,165026,31
2021/10/30,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/10/31,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/01,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/11/02,GUATEMALA,01,VILLA CANALES,0116,165026,17
2021/11/03,GUATEMALA,01,VILLA CANALES,0116,165026,8
2021/11/04,GUATEMALA,01,VILLA CANALES,0116,165026,6
2021/11/05,GUATEMALA,01,VILLA CANALES,0116,165026,10
2021/11/06,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/11/07,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/08,GUATEMALA,01,VILLA CANALES,0116,165026,12
2021/11/09,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/10,GUATEMALA,01,VILLA CANALES,0116,165026,9
2021/11/11,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/11/12,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/11/13,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/14,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/15,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/16,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/17,GUATEMALA,01,VILLA CANALES,0116,165026,7
2021/11/18,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/19,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/11/20,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/21,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/22,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/11/23,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/24,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/25,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/11/26,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/11/27,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/11/28,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/11/29,GUATEMALA,01,VILLA CANALES,0116,165026,3
2021/11/30,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/12/01,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/02,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/03,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/04,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/05,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/06,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/12/07,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/08,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/09,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/10,GUATEMALA,01,VILLA CANALES,0116,165026,5
2021/12/11,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/12,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/13,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/14,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/15,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/16,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/12/17,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/18,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/19,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/20,GUATEMALA,01,VILLA CANALES,0116,165026,4
2021/12/21,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/22,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/12/23,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/24,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/25,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/26,GUATEMALA,01,VILLA CANALES,0116,165026,0
2021/12/27,GUATEMALA,01,VILLA CANALES,0116,165026,7
2021/12/28,GUATEMALA,01,VILLA CANALES,0116,165026,1
2021/12/29,GUATEMALA,01,VILLA CANALES,0116,165026,2
2021/12/30,GUATEMALA,01,VILLA CANALES,0116,165026,4
2021/12/31,GUATEMALA,01,VILLA CANALES,0116,165026,1
2022/01/01,GUATEMALA,01,VILLA CANALES,0116,165026,1
2022/01/02,GUATEMALA,01,VILLA CANALES,0116,165026,0
2020/02/13,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/14,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/15,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/16,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/17,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/18,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/19,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/20,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/21,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/22,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/23,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/24,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/25,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/26,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/27,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/28,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/02/29,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/01,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/02,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/03,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/04,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/05,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/06,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/07,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/08,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/09,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/10,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/11,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/12,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/13,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/14,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/15,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/16,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/17,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/18,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/03/19,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/20,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/21,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/22,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/23,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/24,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/25,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/26,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/27,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/28,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/29,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/30,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/03/31,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/01,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/02,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/03,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/04,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/05,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/06,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/07,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/08,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/09,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/10,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/11,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/12,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/13,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/14,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/15,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/16,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/17,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/18,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/19,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/20,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/21,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/22,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/23,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/04/24,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/04/25,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/04/26,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/27,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/28,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/04/29,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/04/30,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/05/01,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/05/02,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/05/03,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/05/04,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/05/05,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/05/06,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/05/07,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/05/08,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/05/09,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/05/10,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2020/05/11,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/05/12,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/05/13,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/05/14,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/05/15,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/05/16,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2020/05/17,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/05/18,GUATEMALA,01,VILLA NUEVA,0115,464528,13
2020/05/19,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/05/20,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/05/21,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2020/05/22,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2020/05/23,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/05/24,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/05/25,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/05/26,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/05/27,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/05/28,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/05/29,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/05/30,GUATEMALA,01,VILLA NUEVA,0115,464528,28
2020/05/31,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/06/01,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/06/02,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2020/06/03,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/06/04,GUATEMALA,01,VILLA NUEVA,0115,464528,42
2020/06/05,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/06/06,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/06/07,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2020/06/08,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2020/06/09,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2020/06/10,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/06/11,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/06/12,GUATEMALA,01,VILLA NUEVA,0115,464528,47
2020/06/13,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/06/14,GUATEMALA,01,VILLA NUEVA,0115,464528,34
2020/06/15,GUATEMALA,01,VILLA NUEVA,0115,464528,75
2020/06/16,GUATEMALA,01,VILLA NUEVA,0115,464528,65
2020/06/17,GUATEMALA,01,VILLA NUEVA,0115,464528,59
2020/06/18,GUATEMALA,01,VILLA NUEVA,0115,464528,70
2020/06/19,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2020/06/20,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/06/21,GUATEMALA,01,VILLA NUEVA,0115,464528,45
2020/06/22,GUATEMALA,01,VILLA NUEVA,0115,464528,73
2020/06/23,GUATEMALA,01,VILLA NUEVA,0115,464528,66
2020/06/24,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/06/25,GUATEMALA,01,VILLA NUEVA,0115,464528,110
2020/06/26,GUATEMALA,01,VILLA NUEVA,0115,464528,50
2020/06/27,GUATEMALA,01,VILLA NUEVA,0115,464528,75
2020/06/28,GUATEMALA,01,VILLA NUEVA,0115,464528,40
2020/06/29,GUATEMALA,01,VILLA NUEVA,0115,464528,73
2020/06/30,GUATEMALA,01,VILLA NUEVA,0115,464528,76
2020/07/01,GUATEMALA,01,VILLA NUEVA,0115,464528,87
2020/07/02,GUATEMALA,01,VILLA NUEVA,0115,464528,92
2020/07/03,GUATEMALA,01,VILLA NUEVA,0115,464528,114
2020/07/04,GUATEMALA,01,VILLA NUEVA,0115,464528,106
2020/07/05,GUATEMALA,01,VILLA NUEVA,0115,464528,56
2020/07/06,GUATEMALA,01,VILLA NUEVA,0115,464528,64
2020/07/07,GUATEMALA,01,VILLA NUEVA,0115,464528,62
2020/07/08,GUATEMALA,01,VILLA NUEVA,0115,464528,91
2020/07/09,GUATEMALA,01,VILLA NUEVA,0115,464528,93
2020/07/10,GUATEMALA,01,VILLA NUEVA,0115,464528,75
2020/07/11,GUATEMALA,01,VILLA NUEVA,0115,464528,43
2020/07/12,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/07/13,GUATEMALA,01,VILLA NUEVA,0115,464528,94
2020/07/14,GUATEMALA,01,VILLA NUEVA,0115,464528,85
2020/07/15,GUATEMALA,01,VILLA NUEVA,0115,464528,68
2020/07/16,GUATEMALA,01,VILLA NUEVA,0115,464528,78
2020/07/17,GUATEMALA,01,VILLA NUEVA,0115,464528,82
2020/07/18,GUATEMALA,01,VILLA NUEVA,0115,464528,61
2020/07/19,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/07/20,GUATEMALA,01,VILLA NUEVA,0115,464528,88
2020/07/21,GUATEMALA,01,VILLA NUEVA,0115,464528,81
2020/07/22,GUATEMALA,01,VILLA NUEVA,0115,464528,121
2020/07/23,GUATEMALA,01,VILLA NUEVA,0115,464528,81
2020/07/24,GUATEMALA,01,VILLA NUEVA,0115,464528,75
2020/07/25,GUATEMALA,01,VILLA NUEVA,0115,464528,34
2020/07/26,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/07/27,GUATEMALA,01,VILLA NUEVA,0115,464528,63
2020/07/28,GUATEMALA,01,VILLA NUEVA,0115,464528,80
2020/07/29,GUATEMALA,01,VILLA NUEVA,0115,464528,70
2020/07/30,GUATEMALA,01,VILLA NUEVA,0115,464528,67
2020/07/31,GUATEMALA,01,VILLA NUEVA,0115,464528,53
2020/08/01,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2020/08/02,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2020/08/03,GUATEMALA,01,VILLA NUEVA,0115,464528,28
2020/08/04,GUATEMALA,01,VILLA NUEVA,0115,464528,92
2020/08/05,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/08/06,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2020/08/07,GUATEMALA,01,VILLA NUEVA,0115,464528,63
2020/08/08,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/08/09,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/08/10,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2020/08/11,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2020/08/12,GUATEMALA,01,VILLA NUEVA,0115,464528,56
2020/08/13,GUATEMALA,01,VILLA NUEVA,0115,464528,54
2020/08/14,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2020/08/15,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2020/08/16,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/08/17,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2020/08/18,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2020/08/19,GUATEMALA,01,VILLA NUEVA,0115,464528,62
2020/08/20,GUATEMALA,01,VILLA NUEVA,0115,464528,49
2020/08/21,GUATEMALA,01,VILLA NUEVA,0115,464528,53
2020/08/22,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/08/23,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/08/24,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2020/08/25,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2020/08/26,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/08/27,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/08/28,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/08/29,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/08/30,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/08/31,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/09/01,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2020/09/02,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/09/03,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/09/04,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/09/05,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2020/09/06,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/09/07,GUATEMALA,01,VILLA NUEVA,0115,464528,12
2020/09/08,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2020/09/09,GUATEMALA,01,VILLA NUEVA,0115,464528,15
2020/09/10,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/09/11,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/09/12,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2020/09/13,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2020/09/14,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/09/15,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2020/09/16,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/09/17,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/09/18,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/09/19,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2020/09/20,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/09/21,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/09/22,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2020/09/23,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/09/24,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2020/09/25,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/09/26,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/09/27,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/09/28,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/09/29,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2020/09/30,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/10/01,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/10/02,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/10/03,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/10/04,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2020/10/05,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/10/06,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2020/10/07,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/10/08,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/10/09,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/10/10,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/10/11,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/10/12,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/10/13,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/10/14,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/10/15,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/10/16,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/10/17,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/10/18,GUATEMALA,01,VILLA NUEVA,0115,464528,10
